id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image
11976,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,Fila Men Paramount Plus Black Shoes,11976.jpg
36768,Men,Accessories,Watches,Watches,Gold,Winter,2016.0,Formal,Maxima Men Gold Dial Watch,36768.jpg
44348,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Casual,Indian Terrain Men Brown Check Shirt,44348.jpg
14438,Women,Footwear,Shoes,Heels,Yellow,Summer,2012.0,Casual,Enroute Women Casual Yellow Heels,14438.jpg
46282,Women,Apparel,Topwear,Tunics,Yellow,Summer,2012.0,Casual,109F Women Yellow Tunic,46282.jpg
47350,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Baggit Women Green Bag,47350.jpg
23615,Women,Personal Care,Fragrance,Perfume and Body Mist,Red,Spring,2017.0,Casual,Nike Fragrances Women Basic Perfume,23615.jpg
17420,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Casio Enticer Men Black Dial Analogue Watch A479,17420.jpg
9803,Women,Apparel,Topwear,Tunics,Navy Blue,Fall,2011.0,Casual,Scullers For Her Women Scullers Top Navy Blue Tops,9803.jpg
3505,Women,Footwear,Shoes,Casual Shoes,White,Fall,2010.0,Casual,ADIDAS Women Adi Light White Fresh Shoe,3505.jpg
42622,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Casual,Estelle Women Earrings,42622.jpg
12152,Women,Apparel,Topwear,Kurtis,Purple,Fall,2011.0,Ethnic,Aurelia Women Printed Purple Kurti,12152.jpg
26367,Women,Apparel,Topwear,Shirts,Lavender,Summer,2012.0,,Arrow Woman Lavender Shirt,26367.jpg
18468,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Reebok Reelive Women Perfumes,18468.jpg
13080,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,Numero Uno Men Black Casual Shoes,13080.jpg
48318,Women,Accessories,Jewellery,Bracelet,Silver,Winter,2012.0,Casual,Pitaraa Silver Omelette Thin Bracelet,48318.jpg
30202,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,2012.0,Casual,Nike Unisex Classic Turf Navy Blue Backpack,30202.jpg
33487,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Doodle Kids Boy Check Red Shirt,33487.jpg
40175,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Fastrack Men Revo Coated Sporty Wrap Sunglasses,40175.jpg
10605,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Esprit Women Houston Funny Pink Watches,10605.jpg
56010,Women,Personal Care,Lips,Lipstick,Red,Summer,2019.0,Casual,Colorbar Velvet Matte Hot Hot Hot Red Lipstick 01R,56010.jpg
32555,Men,Footwear,Shoes,Casual Shoes,White,Summer,2013.0,Casual,Playboy Men White Shoes,32555.jpg
53562,Unisex,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Q&Q Unisex Blue Dial Watch,53562.jpg
40949,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Around the World White T-shirt,40949.jpg
45407,Women,Footwear,Shoes,Flats,Brown,Summer,2012.0,Casual,Rocia Women Brown Sandals,45407.jpg
4720,Girls,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Disney Kids Girl's Fun In The Fair Yellow Teen Kidswear,4720.jpg
21142,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,s.Oliver Women Grey Top,21142.jpg
39981,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2013.0,Casual,Gas Men Jack Grey Shoes,39981.jpg
59058,Women,Apparel,Topwear,Kurtis,Black,Summer,2010.0,Ethnic,Global Desi Women Black Kurti,59058.jpg
15377,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Fila Men Lobato Navy Blue Casual Shoes,15377.jpg
10437,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Flying Machine Men HS Green Shirts,10437.jpg
24602,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,BIba Women Blue Printed Kurta,24602.jpg
32767,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Miller Men Striped White Shirt,32767.jpg
56222,Men,Apparel,Loungewear and Nightwear,Night suits,Blue,Summer,2016.0,Casual,SDL by Sweet Dreams Men Blue & Grey Pyjama Set,56222.jpg
37215,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,United Colors of Benetton Men Grey Shirt,37215.jpg
14097,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Flying Machine Men Blue Polo Tshirts,14097.jpg
53750,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Casual,ADIDAS Women Dark Grey Track Pant,53750.jpg
52682,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Morellato Men Silver Dial Watch,52682.jpg
15145,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Arrow Sport Men Printed Navy Blue Shirts,15145.jpg
45635,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Park Avenue Men White Briefs FB003,45635.jpg
4512,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Lotto Women Osaka Grey Violet Shoe,4512.jpg
7397,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men's Black Formal Shoe,7397.jpg
35542,Girls,Footwear,Sandal,Sandals,Pink,Summer,2012.0,Casual,Enroute Kids Girls Pink Sandals,35542.jpg
26969,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Jealous 21 Women Printed White & Blue Top,26969.jpg
51007,Women,Apparel,Innerwear,Bra,Black,Summer,2017.0,Casual,Enamor Black Full Figure Bra,51007.jpg
48916,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant,48916.jpg
17612,Girls,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Doodle Cute Girls  Grey Tshirt,17612.jpg
47162,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Peter England Men Brown Belt,47162.jpg
6245,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,UCB Men's Contrast Logo Grey T-shirt,6245.jpg
19788,Men,Apparel,Topwear,Tshirts,Green,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Green Tshirt,19788.jpg
12360,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Reid & Taylor Men Solid Black Shirts,12360.jpg
26155,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Striped Grey Trousers,26155.jpg
3737,Unisex,Accessories,Headwear,Caps,Purple,Fall,2010.0,Sports,Lotto Unisex Kochi Tuskers Sovenior Purple Orange Cap,3737.jpg
42410,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Basics Men White Hip Brief,42410.jpg
29921,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Police Men Black Dial Chronograph Watch PL12777JS-02M,29921.jpg
27087,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Aneri Women Egyptian Black Kurta,27087.jpg
54575,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Sushilas Women Printed Maroon Kurta,54575.jpg
32303,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Dial Watch,32303.jpg
56646,Women,Apparel,Topwear,Kurtis,White,Fall,2012.0,Ethnic,Mumbai Slang Women White Kurti,56646.jpg
5898,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2011.0,Casual,Puma Men Tekkies Jam Blue Shoe,5898.jpg
57794,Women,Personal Care,Skin Care,Face Wash and Cleanser,Maroon,Spring,2017.0,Casual,Lotus Herbals Pomegranate & Plum Energizing Skin Polisher,57794.jpg
10053,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Gini And Jony Vini Romper Pink T-Shirts,10053.jpg
24266,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Quiksilver Men Red T-shirt,24266.jpg
38639,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men Blue Cricket Blue Polo Tshirt,38639.jpg
15521,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Rockport Men Jelbalp Black Flip Flops,15521.jpg
45251,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Casio Youth Series Men Digital Watch W-734-1AVDF(D090),45251.jpg
37671,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012.0,Casual,American Tourister Unisex Black Backpack,37671.jpg
44383,Women,Personal Care,Fragrance,Deodorant,Pink,Spring,2017.0,Casual,Spinz Women Exotic Deo,44383.jpg
23043,Women,Apparel,Bottomwear,Leggings,Blue,Fall,2011.0,Casual,Arrow Woman Blue Jeggings,23043.jpg
17276,Men,Apparel,Topwear,Tshirts,Mustard,Fall,2011.0,Casual,U.S. Polo Assn. Men Printed Mustard Tshirt,17276.jpg
47506,Men,Apparel,Innerwear,Innerwear Vests,Blue,Summer,2016.0,Casual,Facit Men Blue Innerwear Vest,47506.jpg
6621,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,ADIDAS Men's Boris Black Shoe,6621.jpg
51463,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Tonga Women Black Top,51463.jpg
42848,Women,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,French Connection Women Brown Wallet,42848.jpg
22191,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Timberland Men Light Brown Casual Shoes,22191.jpg
9669,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Checks Blue Shirts,9669.jpg
54111,Women,Footwear,Shoes,Heels,Copper,Winter,2012.0,Casual,Rocia Women Copper Flats,54111.jpg
12704,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Nike Men Air Relentness Grey Sports Shoes,12704.jpg
26531,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2013.0,Casual,Gas Men Arunta Olive Casual Shoes,26531.jpg
31586,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Mark Taylor Men Printed Yellow T-shirt,31586.jpg
3353,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Myntra Men's I am a nice guy Navy Blue T-shirt,3353.jpg
42074,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,American Tourister Men Black Coin Passcase Wallet,42074.jpg
47734,Women,Accessories,Bags,Handbags,Grey,Fall,2012.0,Casual,Murcia Women Grey Handbag,47734.jpg
6413,Unisex,Footwear,Shoes,Casual Shoes,Pink,Summer,2011.0,Casual,Lotto Unisex Canvas Pink Shoe,6413.jpg
18830,Men,Accessories,Belts,Belts,Black,Summer,2011.0,Formal,Peter England Men Formal Black Belt,18830.jpg
28699,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,W Women Printed  Light Pink Kurta,28699.jpg
23271,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Ssteele Men White Watch,23271.jpg
17044,Men,Footwear,Sandal,Sandals,Brown,Summer,2013.0,Casual,Gas Men Aventura Sandal,17044.jpg
50783,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Clarks Women Black Onslow Beat Leather Wedges,50783.jpg
51651,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Fossil Men Grey Dial Chronograph Watch FS4584,51651.jpg
16196,Men,Apparel,Topwear,Jackets,Red,Fall,2011.0,Sports,Puma Men Heroes Red Jackets,16196.jpg
35314,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,35314.jpg
43394,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Lino Perros Men Brown Wallet,43394.jpg
17878,Men,Apparel,Innerwear,Innerwear Vests,Maroon,Summer,2016.0,Casual,Levis Men Comfort Style Maroon Innerwear Vest,17878.jpg
30666,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Park Avenue Men Black Sunglasses,30666.jpg
3161,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Air Citius MSL White Grey Shoe,3161.jpg
8589,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Blue Shirts,8589.jpg
12536,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Puma Women Solid Black Sweatshirts,12536.jpg
26703,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men White Court Shuttle Shoes,26703.jpg
25186,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Leatherette Brown Handbag,25186.jpg
56474,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017.0,,Streetwear Fiery Femme Nail Polish # 18,56474.jpg
1636,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Nike Men Air Zoom Century Shoes,1636.jpg
40511,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Titan Men White Dial Watch,40511.jpg
10261,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,John Miller Men Slim Brown Trousers,10261.jpg
24054,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Locomotive Men Printed Blue T-shirt,24054.jpg
4344,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Fila Men's Abascuss White Blue Shoe,4344.jpg
21526,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Kiara Women Glossy Red Handbag,21526.jpg
15713,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Air Relentless Black Sports Shoes,15713.jpg
53106,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Casual,Fabindia Silver Earrings,53106.jpg
5296,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Puma Men Black Floater,5296.jpg
24868,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Reid & Taylor Men Casual Black Wallet,24868.jpg
41605,Men,Apparel,Topwear,Shirts,Grey,Fall,2012.0,Casual,Basics Men Grey Shirt,41605.jpg
25340,Men,Apparel,Innerwear,Trunk,Beige,Summer,2016.0,Casual,Levis Men Beige Boxer Trunks,25340.jpg
11175,Men,Apparel,Topwear,Sweaters,White,Fall,2011.0,Casual,Scullers Men Stripes White Sweaters,11175.jpg
57760,Women,Personal Care,Skin Care,Face Wash and Cleanser,White,Spring,2017.0,,Lotus Herbals Tea Tree Face Wash,57760.jpg
24292,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Quiksilver Men High Black Socks,24292.jpg
33225,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Sepia Women Pink Dress,33225.jpg
11949,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Ganuchi Men Casual Brown Casual Shoes,11949.jpg
36757,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Women Black Watch,36757.jpg
37685,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012.0,Casual,American Tourister Unisex Black Backpack,37685.jpg
5050,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Fila Men's Passion Black red Canvas Shoe,5050.jpg
44377,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,2017.0,Casual,Jovan Men White Musk Deo,44377.jpg
58728,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Puma Women Pink T-shirt,58728.jpg
50545,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Chromozome Men Pack of Two Briefs,50545.jpg
17282,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Printed Black Tshirt,17282.jpg
34000,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Femella Women Black Top,34000.jpg
7707,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Jealous 21 Women's Abbie Black Jegging,7707.jpg
46420,Men,Accessories,Watches,Watches,Cream,Winter,2016.0,Casual,Timex Men Cream Dial Chronograph Watch,46420.jpg
16350,Men,Apparel,Topwear,Shirts,Cream,Fall,2011.0,Formal,Peter England Men Stripes Cream Shirt,16350.jpg
51497,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Denizen Women Navy Blue Jeans,51497.jpg
22165,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Timberland Men Brown Casual Shoes,22165.jpg
43152,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Watch,43152.jpg
2275,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,Nike Mens Challenger Graphic White T-shirt,2275.jpg
27417,Women,Apparel,Bottomwear,Capris,Blue,Winter,2015.0,Casual,Jockey Women Blue Relaxed Capris,27417.jpg
55037,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Lakme Absolute Matte Bitter Chocolate Lipstick 53,55037.jpg
19318,Unisex,Accessories,Bags,Backpacks,Blue,Fall,2011.0,Casual,Nike Unisex Classic Base Blue Backpack,19318.jpg
49468,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,Vans Men Red Old Skool Shoes,49468.jpg
42080,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,American Tourister Men Black Travel Wallet,42080.jpg
22959,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Reebok Men White Fusion Sports Shoes,22959.jpg
34232,Men,Apparel,Topwear,Tshirts,Grey,Summer,2013.0,Casual,Proline Men Grey T-shirt,34232.jpg
23285,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Watch,23285.jpg
50777,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2013.0,Formal,Clarks Men Dino Limit Brown Formal Shoes,50777.jpg
16162,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Enroute Men Leather Black Sandals,16162.jpg
22357,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,John Players Men Solid Black Shirt,22357.jpg
19916,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015.0,Casual,Wildcraft Unisex Black & Grey Printed Laptop Backpack,19916.jpg
7535,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Men's Blue Polo T-shirt,7535.jpg
46612,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Catwalk Women Brown Wedges,46612.jpg
27625,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Casual,Scullers Men Grey Shorts,27625.jpg
13410,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Solid Blue Shirts,13410.jpg
48788,Women,Accessories,Jewellery,Pendant,Silver,Summer,2015.0,Casual,Lucera Women Silver Pendant,48788.jpg
43360,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Reebok Men White Ultimate Vibe Sports Shoes,43360.jpg
2047,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010.0,Sports,ADIDAS Men's Navy Blue T-shirt,2047.jpg
30692,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Heels,30692.jpg
55205,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Lakme Lip Love Dark Desire Lipstick B122A,55205.jpg
25172,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Leatherite Brown Handbag,25172.jpg
56480,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017.0,Casual,Streetwear Chocolat Nail Polish 20,56480.jpg
11347,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Elvira Rinse Blue Chicago Fit Jeans,11347.jpg
41437,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,Lee Cooper Men White Sports Shoes,41437.jpg
33017,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Mother Earth Women Striped Green Kurta,33017.jpg
10295,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2016.0,Casual,Clarks Men Brown Leather Casual Shoes,10295.jpg
57552,Women,Personal Care,Lips,Lipstick,Copper,Spring,2017.0,Casual,Lotus Herbals Floralstay Copper Toast Lip Color 424,57552.jpg
44979,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Maxima Attivo Men Steel-Toned Dial Watch 15933LMGB,44979.jpg
45097,Women,Apparel,Innerwear,Bra,Pink,Winter,2015.0,Casual,Bwitch Pink Ruby Bra,45097.jpg
36565,Women,Personal Care,Fragrance,Deodorant,Red,Spring,2017.0,Casual,United Colors of Benetton Women Deo,36565.jpg
14635,Men,Accessories,Mufflers,Mufflers,Black,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black Mufflers,14635.jpg
5262,Unisex,Accessories,Bags,Backpacks,Blue,Winter,2015.0,Casual,Wildcraft Unisex Blue & Grey Printed Backpack,5262.jpg
8925,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Puma Men High Shine Black Belt,8925.jpg
16506,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,16506.jpg
22733,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Nike Men Dunk High Grey Casual Shoes,22733.jpg
35784,Women,Footwear,Shoes,Flats,Black,Summer,2012.0,Casual,Enroute Women Black Shoes,35784.jpg
7151,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers For Her Women Rivited Check Black Shirts,7151.jpg
46276,Women,Apparel,Topwear,Tops,Cream,Summer,2012.0,Casual,109F Women Cream Printed Top,46276.jpg
13848,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Solid Blue Polo Tshirts,13848.jpg
6083,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,UCB Women's Halftone Print Pink T-shirt,6083.jpg
28209,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray-Ban Men High Street Black Sunglasses,28209.jpg
50313,Men,Accessories,Ties,Ties,Brown,Summer,2012.0,Formal,Park Avenue Men Brown Tie,50313.jpg
8119,Men,Accessories,Belts,Belts,Grey,Winter,2016.0,Casual,Fastrack Men Canvas Red Stitches Grey Belts,8119.jpg
31324,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aurelia Women Printed Blue Kurta,31324.jpg
13074,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Numero Uno Men Brown Casual Shoes,13074.jpg
43704,Women,Accessories,Jewellery,Jewellery Set,Green,Summer,2012.0,Casual,Royal Diadem Green Earring & Pendant Set,43704.jpg
33473,Women,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Baggit Women Choti Jhuti Brown Belt,33473.jpg
58942,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Tommy Hilfiger Women Silver-Toned Dial  Watch TH1780453-D,58942.jpg
20858,Women,Accessories,Eyewear,Sunglasses,Olive,Winter,2016.0,Casual,United Colors of Benetton Women Casual Olive Sunglasses,20858.jpg
40181,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Fastrack Men Revo Coated Sporty Wrap Sunglasses,40181.jpg
57136,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Elle Women Black Trousers,57136.jpg
25516,Boys,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Doodle Kids Boys Airfeild Red T-Shirt,25516.jpg
39149,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Aneri Women Red Kurtas,39149.jpg
59890,Women,Apparel,Topwear,Tunics,Multi,Fall,2012.0,Casual,Femella Women Multi Coloured Tunic,59890.jpg
53596,Men,Free Items,Free Gifts,Free Gifts,Navy Blue,Winter,2016.0,Casual,Q&Q Men Navy Blue Digital Watch,53596.jpg
20064,Women,Accessories,Mufflers,Mufflers,Blue,Fall,2011.0,Casual,United Colors Of Benetton Women Blue Muffler,20064.jpg
5606,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,ADIDAS Men Kendall Black Floater,5606.jpg
44521,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals,44521.jpg
36101,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,OTLS Men Josh Brown Wallet,36101.jpg
52444,Women,Apparel,Loungewear and Nightwear,Nightdress,Purple,Winter,2015.0,Casual,Red Rose White & Purple Nightdress,52444.jpg
39975,Men,Footwear,Shoes,Casual Shoes,Olive,Winter,2014.0,Casual,Gas Men Olive Swansea Shoes,39975.jpg
57304,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Rocia Women Brown Wedges,57304.jpg
